ID,Petición (Tiempo),Marca de tiempo Respuesta,Método,URL,Código,Razón,RTT,Tamaño de la Cabecera de Respuesta,Respuesta (Tamaño del cuerpo)
4978,Mon Jun 02 09:12:18 CEST 2025,Mon Jun 02 09:12:18 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1,400,0
4979,Mon Jun 02 09:12:18 CEST 2025,Mon Jun 02 09:12:18 CEST 2025,GET,http://localhost:8080/api/v1/checkRoles?email=ZAP+%251%21s%252%21s%253%21s%254%21s%255%21s%256%21s%257%21s%258%21s%259%21s%2510%21s%2511%21s%2512%21s%2513%21s%2514%21s%2515%21s%2516%21s%2517%21s%2518%21s%2519%21s%2520%21s%2521%21n%2522%21n%2523%21n%2524%21n%2525%21n%2526%21n%2527%21n%2528%21n%2529%21n%2530%21n%2531%21n%2532%21n%2533%21n%2534%21n%2535%21n%2536%21n%2537%21n%2538%21n%2539%21n%2540%21n%0A,401,,2,400,0
4980,Mon Jun 02 09:12:18 CEST 2025,Mon Jun 02 09:12:18 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,13,400,0
4981,Mon Jun 02 09:12:18 CEST 2025,Mon Jun 02 09:12:18 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,2,400,0
4982,Mon Jun 02 09:12:18 CEST 2025,Mon Jun 02 09:12:18 CEST 2025,GET,http://localhost:8080/api/v1/me?username=ZAP,401,,2,400,0
4983,Mon Jun 02 09:12:18 CEST 2025,Mon Jun 02 09:12:18 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,2,400,0
4984,Mon Jun 02 09:12:18 CEST 2025,Mon Jun 02 09:12:18 CEST 2025,GET,http://localhost:8080/api/v1/reservasUser?email=ZAP,401,,2,400,0
4985,Mon Jun 02 09:12:18 CEST 2025,Mon Jun 02 09:12:18 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,3,400,0
4986,Mon Jun 02 09:12:18 CEST 2025,Mon Jun 02 09:12:18 CEST 2025,GET,http://localhost:8080/api/v1/me?username=ZAP%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%0A,401,,2,400,0
4987,Mon Jun 02 09:12:18 CEST 2025,Mon Jun 02 09:12:18 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,2,400,0
4988,Mon Jun 02 09:12:18 CEST 2025,Mon Jun 02 09:12:18 CEST 2025,GET,http://localhost:8080/api/v1/10,401,,3,400,0
4989,Mon Jun 02 09:12:18 CEST 2025,Mon Jun 02 09:12:18 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1,400,0
4990,Mon Jun 02 09:12:18 CEST 2025,Mon Jun 02 09:12:18 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
4991,Mon Jun 02 09:12:18 CEST 2025,Mon Jun 02 09:12:18 CEST 2025,GET,http://localhost:8080/api/v1/me?username=ZAP+%251%21s%252%21s%253%21s%254%21s%255%21s%256%21s%257%21s%258%21s%259%21s%2510%21s%2511%21s%2512%21s%2513%21s%2514%21s%2515%21s%2516%21s%2517%21s%2518%21s%2519%21s%2520%21s%2521%21n%2522%21n%2523%21n%2524%21n%2525%21n%2526%21n%2527%21n%2528%21n%2529%21n%2530%21n%2531%21n%2532%21n%2533%21n%2534%21n%2535%21n%2536%21n%2537%21n%2538%21n%2539%21n%2540%21n%0A,401,,1,400,0
4992,Mon Jun 02 09:12:18 CEST 2025,Mon Jun 02 09:12:18 CEST 2025,GET,http://localhost:8080/api/v1/weather?startDate=ZAP&endDate=endDate,401,,1,400,0
4993,Mon Jun 02 09:12:18 CEST 2025,Mon Jun 02 09:12:18 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
4994,Mon Jun 02 09:12:18 CEST 2025,Mon Jun 02 09:12:18 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1,400,0
4995,Mon Jun 02 09:12:18 CEST 2025,Mon Jun 02 09:12:18 CEST 2025,GET,http://localhost:8080/api/v1/weather?startDate=ZAP%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%0A&endDate=endDate,401,,1,400,0
4996,Mon Jun 02 09:12:18 CEST 2025,Mon Jun 02 09:12:18 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
4997,Mon Jun 02 09:12:18 CEST 2025,Mon Jun 02 09:12:18 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1,400,0
4998,Mon Jun 02 09:12:18 CEST 2025,Mon Jun 02 09:12:18 CEST 2025,GET,http://localhost:8080/api/v1/weather?startDate=ZAP+%251%21s%252%21s%253%21s%254%21s%255%21s%256%21s%257%21s%258%21s%259%21s%2510%21s%2511%21s%2512%21s%2513%21s%2514%21s%2515%21s%2516%21s%2517%21s%2518%21s%2519%21s%2520%21s%2521%21n%2522%21n%2523%21n%2524%21n%2525%21n%2526%21n%2527%21n%2528%21n%2529%21n%2530%21n%2531%21n%2532%21n%2533%21n%2534%21n%2535%21n%2536%21n%2537%21n%2538%21n%2539%21n%2540%21n%0A&endDate=endDate,401,,1,400,0
4999,Mon Jun 02 09:12:18 CEST 2025,Mon Jun 02 09:12:18 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5000,Mon Jun 02 09:12:18 CEST 2025,Mon Jun 02 09:12:18 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5001,Mon Jun 02 09:12:18 CEST 2025,Mon Jun 02 09:12:18 CEST 2025,GET,http://localhost:8080/api/v1/weather?startDate=startDate&endDate=ZAP,401,,1,400,0
5002,Mon Jun 02 09:12:18 CEST 2025,Mon Jun 02 09:12:18 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,2,400,0
5003,Mon Jun 02 09:12:18 CEST 2025,Mon Jun 02 09:12:18 CEST 2025,GET,http://localhost:8080/api/v1/weather?startDate=startDate&endDate=ZAP%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%0A,401,,2,400,0
5004,Mon Jun 02 09:12:18 CEST 2025,Mon Jun 02 09:12:18 CEST 2025,GET,http://localhost:8080/api/v1/weather?startDate=startDate&endDate=ZAP+%251%21s%252%21s%253%21s%254%21s%255%21s%256%21s%257%21s%258%21s%259%21s%2510%21s%2511%21s%2512%21s%2513%21s%2514%21s%2515%21s%2516%21s%2517%21s%2518%21s%2519%21s%2520%21s%2521%21n%2522%21n%2523%21n%2524%21n%2525%21n%2526%21n%2527%21n%2528%21n%2529%21n%2530%21n%2531%21n%2532%21n%2533%21n%2534%21n%2535%21n%2536%21n%2537%21n%2538%21n%2539%21n%2540%21n%0A,401,,2,400,0
5005,Mon Jun 02 09:12:18 CEST 2025,Mon Jun 02 09:12:18 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,2,400,0
5006,Mon Jun 02 09:12:18 CEST 2025,Mon Jun 02 09:12:18 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,2,400,0
5007,Mon Jun 02 09:12:18 CEST 2025,Mon Jun 02 09:12:18 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,2,400,0
5008,Mon Jun 02 09:12:18 CEST 2025,Mon Jun 02 09:12:18 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,2,400,0
5009,Mon Jun 02 09:12:18 CEST 2025,Mon Jun 02 09:12:18 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5010,Mon Jun 02 09:12:18 CEST 2025,Mon Jun 02 09:12:18 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5011,Mon Jun 02 09:12:18 CEST 2025,Mon Jun 02 09:12:18 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,72,414,354
5012,Mon Jun 02 09:12:18 CEST 2025,Mon Jun 02 09:12:18 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,65,414,354
5013,Mon Jun 02 09:12:18 CEST 2025,Mon Jun 02 09:12:18 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,67,414,354
5014,Mon Jun 02 09:12:18 CEST 2025,Mon Jun 02 09:12:18 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,67,414,354
5015,Mon Jun 02 09:12:18 CEST 2025,Mon Jun 02 09:12:18 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,67,414,354
5016,Mon Jun 02 09:12:18 CEST 2025,Mon Jun 02 09:12:19 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,67,414,354
5017,Mon Jun 02 09:12:19 CEST 2025,Mon Jun 02 09:12:19 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,67,414,354
5018,Mon Jun 02 09:12:19 CEST 2025,Mon Jun 02 09:12:19 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,65,414,354
5019,Mon Jun 02 09:12:19 CEST 2025,Mon Jun 02 09:12:19 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,65,414,354
5020,Mon Jun 02 09:12:19 CEST 2025,Mon Jun 02 09:12:19 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,65,414,354
5021,Mon Jun 02 09:12:19 CEST 2025,Mon Jun 02 09:12:19 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,67,414,354
5022,Mon Jun 02 09:12:19 CEST 2025,Mon Jun 02 09:12:19 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,64,414,354
5023,Mon Jun 02 09:12:18 CEST 2025,Mon Jun 02 09:12:19 CEST 2025,POST,http://localhost:8080/api/v1/contact,200,,1321,395,170
5024,Mon Jun 02 09:12:18 CEST 2025,Mon Jun 02 09:12:19 CEST 2025,GET,http://localhost:8080/api/v1/reservasUser?email=ZAP%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%0A,401,,1303,400,0
5025,Mon Jun 02 09:12:18 CEST 2025,Mon Jun 02 09:12:19 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1297,400,0
5026,Mon Jun 02 09:12:18 CEST 2025,Mon Jun 02 09:12:19 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1282,400,0
5027,Mon Jun 02 09:12:19 CEST 2025,Mon Jun 02 09:12:19 CEST 2025,GET,http://localhost:8080/api/v1/reservasUser?email=ZAP+%251%21s%252%21s%253%21s%254%21s%255%21s%256%21s%257%21s%258%21s%259%21s%2510%21s%2511%21s%2512%21s%2513%21s%2514%21s%2515%21s%2516%21s%2517%21s%2518%21s%2519%21s%2520%21s%2521%21n%2522%21n%2523%21n%2524%21n%2525%21n%2526%21n%2527%21n%2528%21n%2529%21n%2530%21n%2531%21n%2532%21n%2533%21n%2534%21n%2535%21n%2536%21n%2537%21n%2538%21n%2539%21n%2540%21n%0A,401,,1,400,0
5028,Mon Jun 02 09:12:19 CEST 2025,Mon Jun 02 09:12:19 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5029,Mon Jun 02 09:12:19 CEST 2025,Mon Jun 02 09:12:19 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1,400,0
5030,Mon Jun 02 09:12:19 CEST 2025,Mon Jun 02 09:12:19 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1,400,0
5031,Mon Jun 02 09:12:19 CEST 2025,Mon Jun 02 09:12:19 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,2,400,0
5032,Mon Jun 02 09:12:19 CEST 2025,Mon Jun 02 09:12:19 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1,400,0
5033,Mon Jun 02 09:12:19 CEST 2025,Mon Jun 02 09:12:19 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5034,Mon Jun 02 09:12:19 CEST 2025,Mon Jun 02 09:12:19 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1,400,0
5035,Mon Jun 02 09:12:19 CEST 2025,Mon Jun 02 09:12:19 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5036,Mon Jun 02 09:12:19 CEST 2025,Mon Jun 02 09:12:19 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5037,Mon Jun 02 09:12:19 CEST 2025,Mon Jun 02 09:12:19 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5038,Mon Jun 02 09:12:19 CEST 2025,Mon Jun 02 09:12:19 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,584,414,354
5039,Mon Jun 02 09:12:19 CEST 2025,Mon Jun 02 09:12:20 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,64,414,354
5040,Mon Jun 02 09:12:20 CEST 2025,Mon Jun 02 09:12:20 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,66,414,354
5041,Mon Jun 02 09:12:20 CEST 2025,Mon Jun 02 09:12:20 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,67,414,354
5042,Mon Jun 02 09:12:20 CEST 2025,Mon Jun 02 09:12:20 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,67,414,267
5043,Mon Jun 02 09:12:20 CEST 2025,Mon Jun 02 09:12:20 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,68,414,267
5044,Mon Jun 02 09:12:20 CEST 2025,Mon Jun 02 09:12:20 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,66,414,354
5045,Mon Jun 02 09:12:20 CEST 2025,Mon Jun 02 09:12:20 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,67,414,267
5046,Mon Jun 02 09:12:20 CEST 2025,Mon Jun 02 09:12:20 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,66,414,267
5047,Mon Jun 02 09:12:20 CEST 2025,Mon Jun 02 09:12:20 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,3,416,22547
5048,Mon Jun 02 09:12:20 CEST 2025,Mon Jun 02 09:12:20 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,3,416,22898
5049,Mon Jun 02 09:12:20 CEST 2025,Mon Jun 02 09:12:20 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,3,416,23122
5050,Mon Jun 02 09:12:19 CEST 2025,Mon Jun 02 09:12:21 CEST 2025,POST,http://localhost:8080/api/v1/contact,200,,1287,395,252
5051,Mon Jun 02 09:12:19 CEST 2025,Mon Jun 02 09:12:21 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1278,400,0
5052,Mon Jun 02 09:12:21 CEST 2025,Mon Jun 02 09:12:21 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5053,Mon Jun 02 09:12:21 CEST 2025,Mon Jun 02 09:12:21 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5054,Mon Jun 02 09:12:21 CEST 2025,Mon Jun 02 09:12:21 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5055,Mon Jun 02 09:12:21 CEST 2025,Mon Jun 02 09:12:21 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5056,Mon Jun 02 09:12:20 CEST 2025,Mon Jun 02 09:12:21 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,745,414,354
5057,Mon Jun 02 09:12:21 CEST 2025,Mon Jun 02 09:12:21 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,66,414,354
5058,Mon Jun 02 09:12:21 CEST 2025,Mon Jun 02 09:12:21 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,66,414,354
5059,Mon Jun 02 09:12:21 CEST 2025,Mon Jun 02 09:12:21 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,65,414,360
5060,Mon Jun 02 09:12:21 CEST 2025,Mon Jun 02 09:12:21 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,64,414,354
5061,Mon Jun 02 09:12:21 CEST 2025,Mon Jun 02 09:12:21 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,64,414,354
5062,Mon Jun 02 09:12:21 CEST 2025,Mon Jun 02 09:12:22 CEST 2025,POST,http://localhost:8080/api/v1/contact,200,,1248,395,364
5063,Mon Jun 02 09:12:22 CEST 2025,Mon Jun 02 09:12:23 CEST 2025,POST,http://localhost:8080/api/v1/contact,200,,1227,395,154
5064,Mon Jun 02 09:12:23 CEST 2025,Mon Jun 02 09:12:25 CEST 2025,POST,http://localhost:8080/api/v1/contact,200,,1833,395,236
5065,Mon Jun 02 09:12:25 CEST 2025,Mon Jun 02 09:12:25 CEST 2025,POST,http://localhost:8080/api/v1/contact,500,,8,416,45027
5067,Mon Jun 02 09:12:25 CEST 2025,Mon Jun 02 09:12:26 CEST 2025,POST,http://localhost:8080/api/v1/contact,200,,1142,394,60
5068,Mon Jun 02 09:12:26 CEST 2025,Mon Jun 02 09:12:27 CEST 2025,POST,http://localhost:8080/api/v1/contact,200,,1192,395,142
5069,Mon Jun 02 09:12:27 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,POST,http://localhost:8080/api/v1/contact,200,,1764,395,254
5070,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1,400,0
5071,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,PUT,http://localhost:8080/api/v1/10/estado?estado=Set-cookie%3A+Tamper%3D8ec53b83-5fe1-48ed-b036-bbd12b4e4542,401,,2,400,0
5072,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1,400,0
5073,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,GET,http://localhost:8080,401,,2,400,0
5074,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,2,400,0
5075,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,PUT,http://localhost:8080/api/v1/10/estado?estado=any%0D%0ASet-cookie%3A+Tamper%3D8ec53b83-5fe1-48ed-b036-bbd12b4e4542,401,,2,400,0
5076,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,GET,http://localhost:8080/api,401,,1,400,0
5077,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5078,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1,400,0
5079,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5080,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1,400,0
5081,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,GET,http://localhost:8080/api/v1,401,,1,400,0
5082,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,PUT,http://localhost:8080/api/v1/10/estado?estado=any%3F%0D%0ASet-cookie%3A+Tamper%3D8ec53b83-5fe1-48ed-b036-bbd12b4e4542,401,,2,400,0
5083,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1,400,0
5084,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,PUT,http://localhost:8080/api/v1/10/estado?estado=any%0ASet-cookie%3A+Tamper%3D8ec53b83-5fe1-48ed-b036-bbd12b4e4542,401,,1,400,0
5085,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,PUT,http://localhost:8080/api/v1/10/estado?estado=any%3F%0ASet-cookie%3A+Tamper%3D8ec53b83-5fe1-48ed-b036-bbd12b4e4542,401,,1,400,0
5086,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1,400,0
5087,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,GET,http://localhost:8080/api/v1/checkRoles?email=Set-cookie%3A+Tamper%3D78382ea8-2034-41a4-8d79-b93c3b58fd62,401,,1,400,0
5088,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,GET,http://localhost:8080/api/v1/checkRoles?email=any%0D%0ASet-cookie%3A+Tamper%3D78382ea8-2034-41a4-8d79-b93c3b58fd62,401,,1,400,0
5089,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1,400,0
5090,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,GET,http://localhost:8080/api/v1/login,404,,3,397,16394
5091,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,PUT,http://localhost:8080/api/v1/10/estado?estado=any%0D%0ASet-cookie%3A+Tamper%3D8ec53b83-5fe1-48ed-b036-bbd12b4e4542%0D%0A,401,,1,400,0
5092,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,GET,http://localhost:8080/api/v1/checkRoles?email=any%3F%0D%0ASet-cookie%3A+Tamper%3D78382ea8-2034-41a4-8d79-b93c3b58fd62,401,,1,400,0
5093,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1,400,0
5094,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,GET,http://localhost:8080/api/v1/me?username=Set-cookie%3A+Tamper%3De901ad6f-be9b-4149-8aea-ce00bd6fb8a8,401,,1,400,0
5095,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1,400,0
5096,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,GET,http://localhost:8080/api/v1/checkRoles?email=any%0ASet-cookie%3A+Tamper%3D78382ea8-2034-41a4-8d79-b93c3b58fd62,401,,2,400,0
5097,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,GET,http://localhost:8080/api/v1/me?username=any%0D%0ASet-cookie%3A+Tamper%3De901ad6f-be9b-4149-8aea-ce00bd6fb8a8,401,,2,400,0
5098,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,2,400,0
5099,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,GET,http://localhost:8080/api/v1/reservasUser?email=Set-cookie%3A+Tamper%3D211eaab7-3a03-4665-a2f5-0519ec6a26f4,401,,2,400,0
5100,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,GET,http://localhost:8080/api/v1/checkRoles?email=any%3F%0ASet-cookie%3A+Tamper%3D78382ea8-2034-41a4-8d79-b93c3b58fd62,401,,2,400,0
5101,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,GET,http://localhost:8080/api/v1/10,401,,2,400,0
5102,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,GET,http://localhost:8080/api/v1/me?username=any%3F%0D%0ASet-cookie%3A+Tamper%3De901ad6f-be9b-4149-8aea-ce00bd6fb8a8,401,,3,400,0
5103,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,GET,http://localhost:8080/api/v1/weather?startDate=Set-cookie%3A+Tamper%3Dcf1b6012-ad88-4d12-b3b2-3e97ce390d59&endDate=endDate,401,,2,400,0
5104,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,GET,http://localhost:8080/api/v1/reservasUser?email=any%0D%0ASet-cookie%3A+Tamper%3D211eaab7-3a03-4665-a2f5-0519ec6a26f4,401,,2,400,0
5105,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,GET,http://localhost:8080/api/v1/reservasUser?email=any%3F%0D%0ASet-cookie%3A+Tamper%3D211eaab7-3a03-4665-a2f5-0519ec6a26f4,401,,0,400,0
5106,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,GET,http://localhost:8080/api/v1/weather?startDate=any%0D%0ASet-cookie%3A+Tamper%3Dcf1b6012-ad88-4d12-b3b2-3e97ce390d59&endDate=endDate,401,,1,400,0
5107,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,GET,http://localhost:8080/api/v1/me?username=any%0ASet-cookie%3A+Tamper%3De901ad6f-be9b-4149-8aea-ce00bd6fb8a8,401,,1,400,0
5108,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,GET,http://localhost:8080/api/v1/checkRoles?email=any%0D%0ASet-cookie%3A+Tamper%3D78382ea8-2034-41a4-8d79-b93c3b58fd62%0D%0A,401,,3,400,0
5109,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,GET,http://localhost:8080/api/v1/weather?startDate=any%3F%0D%0ASet-cookie%3A+Tamper%3Dcf1b6012-ad88-4d12-b3b2-3e97ce390d59&endDate=endDate,401,,1,400,0
5110,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,GET,http://localhost:8080/api/v1/reservasUser?email=any%0ASet-cookie%3A+Tamper%3D211eaab7-3a03-4665-a2f5-0519ec6a26f4,401,,1,400,0
5111,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,GET,http://localhost:8080/api/v1/checkRoles?email=any%3F%0D%0ASet-cookie%3A+Tamper%3D78382ea8-2034-41a4-8d79-b93c3b58fd62%0D%0A,401,,2,400,0
5112,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,GET,http://localhost:8080/api/v1/me?username=any%3F%0ASet-cookie%3A+Tamper%3De901ad6f-be9b-4149-8aea-ce00bd6fb8a8,401,,1,400,0
5113,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,GET,http://localhost:8080/api/v1/media?hashtag=Set-cookie%3A+Tamper%3Dbdd4e113-c19f-4be8-9a59-89ab24bc807f,200,,11,401,2
5114,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,GET,http://localhost:8080/api/v1/reservasUser?email=any%3F%0ASet-cookie%3A+Tamper%3D211eaab7-3a03-4665-a2f5-0519ec6a26f4,401,,1,400,0
5115,Mon Jun 02 09:12:29 CEST 2025,Mon Jun 02 09:12:29 CEST 2025,GET,http://localhost:8080/api/v1/weather?startDate=any%0ASet-cookie%3A+Tamper%3Dcf1b6012-ad88-4d12-b3b2-3e97ce390d59&endDate=endDate,401,,1,400,0
